code,date,open,close,high,low,volume,turnover,amount,close_hfq,market_cap_yuan
600519,2020-12-01,1726.0,1737.0,1738.99,1720.01,2819620.0,0.0022,4891829200.0,10215.51,2182015578600.0
600519,2020-12-02,1746.0,1738.01,1749.0,1731.0,2357169.0,0.0019,4101369300.0,10221.19,2183284338378.0
600519,2020-12-03,1738.01,1749.0,1755.66,1732.1,2950578.0,0.0023,5147357800.0,10283.04,2197089952200.0
600519,2020-12-04,1752.0,1793.11,1800.1,1752.0,6249119.0,0.005,11176048799.999998,10531.28,2252500837158.0
600519,2020-12-07,1802.7,1812.4,1840.39,1800.55,5833133.0,0.0046,10617305100.0,10639.84,2276732892720.0
600519,2020-12-08,1815.0,1850.0,1875.0,1813.0,6145400.0,0.0049,11333352200.0,10851.45,2323965930000.0
600519,2020-12-09,1865.95,1840.0,1866.0,1839.0,3115212.0,0.0025,5766037600.0,10795.17,2311403952000.0
600519,2020-12-10,1840.0,1832.9,1849.77,1828.0,3265354.0,0.0026,6009239900.0,10755.21,2302484947620.0
600519,2020-12-11,1834.78,1820.0,1837.32,1804.81,3077579.0,0.0025,5595359700.0,10682.61,2286279996000.0
600519,2020-12-14,1827.77,1829.0,1829.98,1815.0,3305200.0,0.0026,6026813400.0,10733.26,2297585776200.0
600519,2020-12-15,1833.5,1816.01,1837.22,1805.0,2960497.0,0.0024,5383582300.0,10660.16,2281267766778.0
600519,2020-12-16,1830.5,1840.0,1845.67,1820.21,3215016.0,0.0026,5901298300.0,10795.17,2311403952000.0
600519,2020-12-17,1845.5,1865.51,1868.0,1840.0,3603064.0,0.0029,6683421899.999999,10938.73,2343449557878.0
600519,2020-12-18,1851.81,1845.0,1869.01,1841.08,2707698.0,0.0022,5020969000.0,10823.31,2317684941000.0
600519,2020-12-21,1840.0,1842.5,1851.23,1837.6,3069672.0,0.0024,5663526800.000001,10809.24,2314544446500.0
600519,2020-12-22,1849.97,1881.0,1898.99,1842.51,4065060.0,0.0032,7618583400.0,11025.91,2362908061800.0
600519,2020-12-23,1897.99,1841.65,1906.2,1821.02,4770609.0,0.0038,8901002300.0,10804.46,2313476678370.0
600519,2020-12-24,1818.0,1830.34,1858.88,1795.02,3785714.0,0.003,6921989399.999999,10740.8,2299269081252.0
600519,2020-12-25,1802.99,1830.0,1847.0,1800.0,2308805.0,0.0018,4218997600.0,10738.89,2298841974000.0
600519,2020-12-28,1826.6,1873.0,1888.8,1826.05,3008037.0,0.0024,5616528700.0,10980.88,2352858479400.0
600519,2020-12-29,1873.0,1867.0,1886.8,1855.0,2286759.0,0.0018,4275994800.0,10947.12,2345321292600.0
600519,2020-12-30,1870.0,1933.0,1933.0,1869.99,3445210.0,0.0027,6604461400.0,11318.55,2428230347400.0
600519,2020-12-31,1941.0,1998.0,1998.98,1939.0,3886007.0,0.0031,7682300699.999999,11684.36,2509883204400.0
600519,2021-01-04,1999.98,1997.0,2004.99,1983.81,4351400.0,0.0034999999999999996,8686920300.0,11678.73,2508627006600.0
600519,2021-01-05,1990.0,2059.45,2059.45,1982.46,5211605.0,0.0040999999999999995,10592557400.0,12030.18,2587076559210.0
600519,2021-01-06,2064.8,2100.0,2125.0,2036.03,4741020.0,0.0038,9882593900.0,12258.39,2638015380000.0
600519,2021-01-07,2097.0,2140.0,2140.0,2075.0,3793139.0,0.003,7991178800.0,12483.5,2688263292000.0
600519,2021-01-08,2142.0,2090.0,2150.88,2063.02,5386164.0,0.0043,11345202900.0,12202.11,2625453402000.0
600519,2021-01-11,2090.0,2099.73,2150.5,2058.6,5107990.0,0.0040999999999999995,10768565400.0,12256.87,2637676206594.0
600519,2021-01-12,2088.0,2160.9,2160.9,2085.0,4105858.9999999995,0.0033,8800558300.0,12601.12,2714517826020.0
600519,2021-01-13,2164.0,2164.0,2173.33,2135.0,3438993.0,0.0027,7418330900.0,12618.56,2718412039200.0
600519,2021-01-14,2156.0,2134.0,2163.0,2116.11,3615219.9999999995,0.0029,7722089700.0,12449.73,2680726105200.0
600519,2021-01-15,2115.0,2082.0,2134.35,2029.0,5950939.0,0.004699999999999999,12372103200.0,12157.09,2615403819600.0
600519,2021-01-18,2061.06,2063.0,2091.48,2040.27,3914404.0,0.0031,8076715800.0,12050.16,2591536061400.0
600519,2021-01-19,2073.11,2009.41,2096.3,2006.85,4634519.0,0.0037,9479278500.0,11748.57,2524216421298.0
600519,2021-01-20,2008.0,2040.63,2055.49,1982.5,4508242.0,0.0036,9126453300.0,11924.27,2563434916614.0
600519,2021-01-21,2048.0,2070.0,2090.02,2041.0,3831017.0,0.0031,7953456000.0,12089.55,2600329446000.0
600519,2021-01-22,2069.0,2079.95,2100.0,2060.1,2924761.0,0.0023,6090260400.0,12145.55,2612828614110.0
600519,2021-01-25,2083.0,2175.0,2179.5,2083.0,5595716.0,0.0045000000000000005,12029474600.0,12680.47,2732230215000.0
600519,2021-01-26,2185.0,2141.89,2187.0,2125.11,3174746.0,0.0025,6820173400.0,12494.13,2690637505842.0
600519,2021-01-27,2141.89,2089.0,2141.89,2085.0,3712017.0,0.003,7809446400.0,12196.48,2624197204200.0
600519,2021-01-28,2080.0,2088.0,2109.66,2060.02,3512864.0,0.0028000000000000004,7337084500.0,12190.85,2622941006400.0
600519,2021-01-29,2101.19,2116.18,2149.48,2090.22,3370133.0,0.0027,7166179300.000001,12349.45,2658340660404.0
600519,2021-02-01,2130.0,2109.32,2160.0,2095.0,2934059.0,0.0023,6219639100.0,12310.84,2649723143496.0
600519,2021-02-02,2112.22,2145.0,2149.99,2102.1,3458225.0,0.0028000000000000004,7372233600.0,12511.64,2694544281000.0
600519,2021-02-03,2150.0,2189.91,2198.27,2140.0,3871415.0,0.0031,8384049300.000001,12764.38,2750960124198.0
600519,2021-02-04,2191.0,2320.85,2330.0,2191.0,6385101.0,0.0051,14596930200.0,13501.28,2915446664130.0
600519,2021-02-05,2325.0,2313.0,2364.6,2291.0,3972906.0,0.0032,9253566200.0,13457.1,2905585511400.0
600519,2021-02-08,2337.0,2368.8,2378.88,2313.0,3578573.0000000005,0.0028000000000000004,8420758600.0,13771.13,2975681348640.0
600519,2021-02-09,2368.8,2456.43,2456.43,2350.0,3329655.0000000005,0.0027,7972930000.0,14264.29,3085761961854.0
600519,2021-02-10,2485.0,2601.0,2601.2,2485.0,6137057.0,0.0049,15675929700.0,15077.9,3267370477800.0
600519,2021-02-18,2587.98,2471.0,2627.88,2465.0,6591232.000000001,0.0052,16704135300.0,14346.29,3104064763800.0
600519,2021-02-19,2451.16,2460.0,2496.66,2381.6,5938546.0,0.004699999999999999,14525164500.0,14284.38,3090246588000.0
600519,2021-02-22,2455.0,2288.02,2455.0,2278.22,7893547.0,0.0063,18498777200.0,13316.52,2874205690356.0
600519,2021-02-23,2265.14,2307.0,2344.89,2265.0,5745460.0,0.0046,13316110800.0,13423.34,2898048324600.0
600519,2021-02-24,2307.99,2189.0,2318.0,2160.5,8211578.0,0.006500000000000001,18195034400.0,12759.26,2749816984200.0
600519,2021-02-25,2209.0,2150.0,2224.5,2121.21,5972643.0,0.0048,12982145800.0,12539.78,2700825270000.0
600519,2021-02-26,2100.0,2122.78,2179.95,2067.3,6652506.0,0.0053,14097015500.0,12386.59,2666631565884.0
600519,2021-03-01,2179.0,2158.0,2179.0,2120.0,4491626.0,0.0036,9686945500.0,12584.8,2710874852400.0
600519,2021-03-02,2180.0,2058.0,2180.0,2033.0,7076450.0,0.005600000000000001,14796698600.000002,12022.02,2585255072400.0
600519,2021-03-03,2040.0,2140.0,2149.77,2033.0,5421546.0,0.0043,11366685400.0,12483.5,2688263292000.0
600519,2021-03-04,2095.0,2033.0,2096.0,2010.1,6508829.0,0.0052,13297304300.0,11881.33,2553850127400.0
600519,2021-03-05,2000.0,2060.11,2095.0,1988.0,6377920.0,0.0051,13100316000.0,12033.9,2587905649758.0
600519,2021-03-08,2074.96,1960.0,2085.0,1960.0,6309959.0,0.005,12724246000.0,11470.5,2462147688000.0
600519,2021-03-09,1955.0,1936.99,2000.0,1900.18,8226581.0,0.006500000000000001,16100769600.0,11341.01,2433242576622.0
600519,2021-03-10,1977.0,1970.01,1999.87,1967.0,5117174.0,0.0040999999999999995,10136910300.0,11526.84,2474722227978.0
600519,2021-03-11,1975.0,2048.0,2079.99,1961.48,5676897.0,0.0045000000000000005,11521736399.999998,11965.74,2572693094400.0
600519,2021-03-12,2070.0,2026.0,2077.0,2002.01,4032251.0,0.0032,8181594600.0,11841.93,2545056742800.0
600519,2021-03-15,2050.0,1975.45,2069.8,1951.15,6248487.0,0.005,12459955700.0,11557.45,2481555944010.0
600519,2021-03-16,1974.93,2010.5,2019.99,1965.0,3464850.0,0.0028000000000000004,6918600699.999999,11754.7,2525585676900.0
600519,2021-03-17,2000.0,2030.36,2050.0,1976.01,3137491.0,0.0025,6352656500.0,11866.47,2550533765208.0
600519,2021-03-18,2035.0,2069.7,2086.36,2035.0,3386487.9999999995,0.0027,6997030300.0,12087.87,2599952586660.0
600519,2021-03-19,2035.0,2010.0,2043.0,1992.23,3578076.9999999995,0.0028000000000000004,7211521800.000001,11751.89,2524957578000.0
600519,2021-03-22,2000.1,1989.99,2026.09,1955.55,3691407.0,0.0029,7323391300.0,11639.28,2499821060022.0
600519,2021-03-23,1998.88,1996.0,2008.8,1970.0,2744619.0,0.0022,5459520699.999999,11673.1,2507370808800.0
600519,2021-03-24,1981.0,1989.0,2013.0,1981.0,2935739.0,0.0023,5857848199.999999,11633.71,2498577424200.0
600519,2021-03-25,1970.01,1971.0,1988.88,1946.8,3157523.0,0.0025,6216733199.999999,11532.41,2475965863800.0
600519,2021-03-26,1985.0,2013.0,2022.0,1958.0,5001642.0,0.004,9987629400.0,11768.77,2528726171400.0
600519,2021-03-29,2043.2,2034.1,2096.35,2026.15,5699220.0,0.0045000000000000005,11740129400.0,11887.52,2555231944980.0
600519,2021-03-30,2040.0,2056.05,2086.0,2035.08,3262697.0,0.0026,6717493400.0,12011.05,2582805486690.0
600519,2021-03-31,2045.1,2009.0,2046.02,2000.0,3715441.0000000005,0.003,7489086200.0,11746.26,2523701380200.0
600519,2021-04-01,2021.0,2044.5,2046.8,2001.22,2658763.0,0.0021,5379775900.0,11946.05,2568296402100.0
600519,2021-04-02,2056.0,2162.0,2165.0,2056.0,5202757.0,0.0040999999999999995,10981752700.0,12607.31,2715899643600.0
600519,2021-04-06,2161.0,2126.03,2161.98,2102.3,3274177.0,0.0026,6967525000.0,12404.88,2670714208734.0
600519,2021-04-07,2104.06,2061.0,2117.3,2050.0,4020097.0,0.0032,8317799900.0,12038.91,2589023665800.0
600519,2021-04-08,2047.03,2070.0,2079.0,2044.0,2854762.0,0.0023,5893307500.0,12089.55,2600329446000.0
600519,2021-04-09,2042.0,2020.0,2054.0,2005.01,2880886.0,0.0023,5832453800.0,11808.17,2537519556000.0
600519,2021-04-12,2011.0,2008.89,2030.0,1991.7,3194307.0,0.0025,6409917300.0,11745.64,2523563198442.0
600519,2021-04-13,2020.0,2021.0,2049.8,2009.0,2899215.0,0.0023,5883787300.0,11813.79,2538775753800.0
600519,2021-04-14,2035.0,2047.0,2048.0,2016.0,2411465.0,0.0019,4908790000.0,11960.12,2571436896600.0
600519,2021-04-15,2030.9,2015.6,2046.9,1990.0,3436621.0,0.0027,6903769500.0,11783.4,2531992285680.0
600519,2021-04-16,2025.08,2054.98,2068.0,2012.0,3029370.0,0.0024,6183895100.0,12005.03,2581461355044.0
600519,2021-04-19,2055.0,2088.0,2098.36,2033.0,3175391.0,0.0025,6610577900.0,12190.85,2622941006400.0
600519,2021-04-20,2071.1,2094.8,2129.0,2070.0,2829037.0,0.0023,5949670000.0,12229.12,2631483151440.0
600519,2021-04-21,2076.0,2080.0,2097.8,2065.1,2614975.0,0.0021,5446146000.0,12145.83,2612891424000.0
600519,2021-04-22,2089.9,2055.5,2099.0,2051.5,2685002.0,0.0021,5539295699.999999,12007.95,2582114577900.0
600519,2021-04-23,2055.97,2108.94,2119.88,2052.5,3346276.9999999995,0.0027,7002695300.0,12308.7,2649245788332.0
600519,2021-04-26,2132.0,2077.82,2135.0,2073.6,3404511.0,0.0027,7160836899.999999,12133.56,2610152912796.0
600519,2021-04-27,2087.08,2094.44,2095.25,2065.09,2210785.0,0.0018,4607779000.0,12227.1,2631030920232.0
600519,2021-04-28,2010.0,2042.0,2047.5,2003.0,8134295.0,0.006500000000000001,16463574600.0,11931.98,2565155907600.0
600519,2021-04-29,2047.04,2026.36,2049.94,2014.0,4128378.0,0.0033,8370431200.0,11843.96,2545508974008.0
600519,2021-04-30,2026.0,2006.78,2036.0,2003.71,3840137.0000000005,0.0031,7723747000.0,11733.77,2520912621084.0
600519,2021-05-06,2000.0,1959.0,2006.84,1953.0,5354614.0,0.0043,10584968899.999998,11464.87,2460891490200.0
600519,2021-05-07,1965.0,1903.0,1967.98,1901.0,5249339.0,0.0042,10101703400.0,11149.72,2390544413400.0
600519,2021-05-10,1900.0,1879.03,1909.0,1866.01,4600318.0,0.0037,8677753600.0,11014.82,2360433352134.0
600519,2021-05-11,1876.0,1959.0,1966.0,1873.3,4249412.0,0.0034000000000000002,8209251899.999999,11464.87,2460891490200.0
600519,2021-05-12,1949.08,1984.0,1999.0,1949.0,3269887.0,0.0026,6473203300.0,11605.57,2492296435200.0
600519,2021-05-13,1965.75,1971.5,1985.05,1953.0,2507751.0,0.002,4934955000.0,11535.22,2476593962700.0
600519,2021-05-14,1982.0,2009.85,2030.5,1976.0,3561129.0,0.0028000000000000004,7150302000.0,11751.04,2524769148330.0
600519,2021-05-17,2025.1,2057.96,2085.2,2025.1,4452400.0,0.0034999999999999996,9178510000.0,12021.8,2585204824488.0
600519,2021-05-18,2065.0,2059.31,2077.0,2045.06,1750428.0,0.0014000000000000002,3595891700.0,12029.39,2586900691518.0
600519,2021-05-19,2059.0,2049.0,2074.81,2040.0,2240972.0,0.0018,4606452400.0,11971.37,2573949292200.0
600519,2021-05-20,2074.0,2058.88,2074.1,2045.36,2185716.0,0.0017000000000000001,4500663200.0,12026.97,2586360526464.0
600519,2021-05-21,2055.08,2042.1,2079.88,2037.02,2424823.0,0.0019,4976601500.0,11932.54,2565281527380.0
