code,date,open,close,high,low,volume,turnover,amount,close_hfq,market_cap_yuan
601888,2020-12-01,194.0,196.0,198.38,193.2,8706746.0,0.0045000000000000005,1711937200.0,398.49,382685206624.0
601888,2020-12-02,197.42,195.52,199.5,194.03,6043092.0,0.0031,1187616000.0,397.53,381748018362.88
601888,2020-12-03,194.08,194.93,197.28,194.01,5755564.0,0.0029,1126580600.0,396.35,380596057791.92
601888,2020-12-04,194.0,196.43,197.6,192.3,7311364.0,0.0037,1429941200.0,399.35,383524771107.92
601888,2020-12-07,197.0,207.75,208.98,195.5,17817611.0,0.0091,3645248600.0,421.99,405626794266.0
601888,2020-12-08,209.63,208.03,210.3,204.1,8492411.0,0.0044,1761170600.0,422.55,406173487418.32
601888,2020-12-09,207.83,202.33,209.35,202.22,7343258.0,0.0038,1508165200.0,411.15,395044376817.52
601888,2020-12-10,204.24,207.8,209.37,201.12,9114946.0,0.004699999999999999,1887302300.0,422.09,405724418043.2
601888,2020-12-11,210.88,206.0,210.88,202.67,9533017.0,0.0049,1970732700.0,418.49,402209962064.0
601888,2020-12-14,205.81,213.6,216.0,203.01,15376628.0,0.0079,3266180600.0,433.69,417048776198.4
601888,2020-12-15,214.06,218.38,219.7,212.55,12213398.0,0.0063,2655271400.0,443.25,426381609298.72
601888,2020-12-16,220.5,220.36,223.3,217.2,7798420.0,0.004,1719934600.0,447.21,430247510875.84
601888,2020-12-17,220.5,225.49,225.88,219.0,9974441.0,0.0051,2225424400.0,457.47,440263710416.56
601888,2020-12-18,222.78,217.25,224.78,216.85,11464456.0,0.0059,2510594500.0,440.99,424175311934.0
601888,2020-12-21,218.0,229.13,229.9,217.0,12120162.0,0.0062,2735605000.0,464.75,447370721396.72
601888,2020-12-22,229.13,236.95,245.17,226.5,16125032.0,0.0083,3806786900.0,480.39,462639080150.8
601888,2020-12-23,237.0,246.88,255.32,237.0,17086827.0,0.0088,4243747900.0,500.25,482027162302.72
601888,2020-12-24,253.0,252.2,262.49,249.57,12603214.0,0.006500000000000001,3222722199.9999995,510.89,492414332196.8
601888,2020-12-25,250.0,259.0,261.87,246.0,9279388.0,0.0048,2375891800.0,524.49,505691165896.0
601888,2020-12-28,263.88,257.6,264.9,253.91,10264200.0,0.0053,2644445300.0000005,521.69,502957700134.4
601888,2020-12-29,256.0,255.15,259.0,248.2,9836743.0,0.005,2498594700.0,516.79,498174135051.6
601888,2020-12-30,253.1,263.12,266.05,253.1,11246424.0,0.0058,2941588700.0,532.73,513735365137.28
601888,2020-12-31,270.02,282.45,285.8,267.52,14788181.0,0.0076,4111681200.0,571.39,551476717402.8
601888,2021-01-04,282.0,292.25,300.62,281.75,14034748.000000002,0.0072,4127327800.0000005,590.99,570610977734.0
601888,2021-01-05,290.0,293.02,299.69,289.0,11871365.0,0.0060999999999999995,3480973400.0000005,592.53,572114383902.88
601888,2021-01-06,290.0,288.0,293.83,284.02,12638099.0,0.006500000000000001,3640459400.0,582.49,562312956672.0
601888,2021-01-07,293.35,311.0,311.0,290.0,15115316.0,0.0077,4534780300.0,628.49,607219894184.0
601888,2021-01-08,311.0,291.0,311.4,287.0,19617712.0,0.01,5823692600.0,588.49,568170383304.0
601888,2021-01-11,290.0,298.4,306.08,284.1,17050041.0,0.0087,5065001200.0,603.29,582618702329.6
601888,2021-01-12,295.95,319.1,321.86,295.59,12410766.0,0.0064,3857765100.0,644.69,623034946090.4
601888,2021-01-13,318.0,299.99,319.0,292.6,18116575.0,0.009300000000000001,5483084000.0,606.47,585723138444.56
601888,2021-01-14,293.56,280.55,294.34,276.68,24030570.0,0.0123,6809999500.0,567.59,547767013869.2
601888,2021-01-15,279.49,280.01,286.7,272.5,15142460.999999998,0.0078000000000000005,4237712900.0,566.51,546712677075.44
601888,2021-01-18,278.22,274.2,279.0,268.0,17356624.0,0.0089,4748017500.0,554.89,535368794164.8
601888,2021-01-19,277.11,268.15,281.93,268.0,13525147.0,0.0069,3693985600.0,542.79,523556317123.6
601888,2021-01-20,270.27,272.94,274.99,263.0,14038571.0,0.0072,3800141200.0,552.37,532908674979.36
601888,2021-01-21,271.49,272.0,275.98,263.0,19695482.0,0.0101,5298221400.0,550.49,531073347968.0
601888,2021-01-22,272.03,283.0,285.0,270.1,18172016.0,0.009300000000000001,5103052300.0,572.49,552550578952.0
601888,2021-01-25,288.01,308.0,311.0,288.01,23816136.0,0.012199999999999999,7181651400.0,622.49,601362467552.0
601888,2021-01-26,301.55,297.98,305.79,293.92,13339169.0,0.0068000000000000005,3993548600.0,602.45,581798662601.12
601888,2021-01-27,299.1,297.0,299.1,283.03,13233197.0,0.0068000000000000005,3844437400.0,600.49,579885236568.0
601888,2021-01-28,289.57,287.0,295.15,285.6,9000755.0,0.0046,2608105500.0,580.49,560360481128.0
601888,2021-01-29,292.9,294.0,300.88,290.01,13404385.0,0.0069,3954648900.0,594.49,574027809936.0
