code,date,open,close,high,low,volume,turnover,amount,close_hfq,market_cap_yuan
000333,2020-12-01,86.25,87.92,88.0,86.25,236924.98,0.0034999999999999996,2071082000.0,356.29,617715286603.52
000333,2020-12-02,89.0,89.91,90.59,88.54,366071.95,0.0054,3286902400.0,363.75,631696785924.96
000333,2020-12-03,89.79,89.6,90.08,88.21,255520.24,0.0037,2276665600.0,362.59,629518763417.6
000333,2020-12-04,88.82,88.36,89.06,87.17,327226.23,0.0048,2876036700.0,357.94,620806673388.16
000333,2020-12-07,88.88,88.06,89.0,87.52,202284.96,0.003,1786091200.0,356.81,618698909671.36
000333,2020-12-08,87.52,86.7,88.13,85.45,366900.24,0.0054,3164772000.0,351.71,609143714155.2
000333,2020-12-09,86.01,83.56,86.62,83.5,461125.71,0.0067,3893407700.0,339.94,587082453919.36
000333,2020-12-10,83.5,85.1,85.45,83.5,253001.25,0.0037,2144184300.0,345.71,597902307665.6
000333,2020-12-11,85.9,84.0,85.9,83.41,225061.39,0.0033,1901114000.0,341.59,590173840704.0
000333,2020-12-14,85.88,84.44,86.0,83.33,262470.11,0.0038,2213586000.0,343.24,593265227488.64
000333,2020-12-15,84.92,85.73,86.4,83.4,328120.14,0.0048,2794791700.0,348.08,602328611470.88
000333,2020-12-16,86.11,88.1,89.07,85.93,413021.46,0.006,3638872800.0000005,356.96,618979944833.6
000333,2020-12-17,88.7,89.67,90.78,88.45,316460.76,0.0046,2841398000.0,362.85,630010574951.52
000333,2020-12-18,89.11,89.3,89.99,88.32,274777.17,0.004,2446471100.0,361.46,627410999700.8
000333,2020-12-21,89.72,88.81,89.72,87.04,283689.34,0.0040999999999999995,2499704900.0,359.63,623968318963.36
000333,2020-12-22,88.33,89.75,90.78,87.42,310714.53,0.0045000000000000005,2775989200.0,363.15,630572645276.0
000333,2020-12-23,89.98,92.0,93.5,89.53,390546.6,0.005699999999999999,3606420400.0,371.59,646380873152.0
000333,2020-12-24,92.0,92.89,92.89,90.55,197783.11,0.0029,1823517300.0,374.93,652633905511.84
000333,2020-12-25,92.67,93.58,94.22,91.5,217071.94,0.0032,2025214100.0,377.51,657481762060.48
000333,2020-12-28,93.48,95.8,97.35,93.41,394785.73,0.0058,3781019600.0,385.84,673079213564.8
000333,2020-12-29,95.76,95.19,95.79,93.76,216552.2,0.0032,2053512100.0,383.55,668793427340.64
000333,2020-12-30,95.5,95.98,96.6,94.21,231644.06,0.0034000000000000002,2212516100.0,386.51,674343871794.88
000333,2020-12-31,96.0,98.44,98.98,95.98,268671.76,0.0039000000000000003,2633031800.0,395.74,692030837341.56
000333,2021-01-04,98.9,99.01,101.95,98.03,338826.8,0.005,3379358300.0,397.88,696051563278.59
000333,2021-01-05,98.07,101.54,101.94,97.0,351148.01,0.0051,3515823400.0000005,407.36,713837751088.86
000333,2021-01-06,103.0,100.96,104.8,99.65,360203.38,0.0052,3662399200.0,405.19,709760285108.64
000333,2021-01-07,102.0,104.82,105.67,101.2,451400.52,0.0066,4687111400.0,419.66,736896524218.38
000333,2021-01-08,104.0,103.01,104.7,101.25,330690.48,0.0048,3409516300.0,412.88,724172018314.59
000333,2021-01-11,103.2,101.0,104.33,100.0,341891.87,0.005,3506431400.0,405.34,710041489659.0
000333,2021-01-12,100.31,104.1,104.28,100.31,355295.86,0.0052,3670971700.0,416.96,731834842311.9
000333,2021-01-13,105.0,103.34,105.71,102.04,343487.39,0.005,3560584699.9999995,414.11,726491955855.06
000333,2021-01-14,103.6,99.6,104.39,99.39,373815.28,0.0054,3780641300.0,400.09,700199330396.4
000333,2021-01-15,99.03,99.69,100.17,96.78,357438.23,0.0052,3524028300.0,400.43,700832040634.71
000333,2021-01-18,99.39,99.12,100.28,97.51,286771.8,0.0042,2849767500.0,398.29,697491605480.88
000333,2021-01-19,99.69,94.85,100.11,94.48,423078.07,0.0062,4087923600.0,382.28,667444297617.65
000333,2021-01-20,96.0,96.28,98.12,95.5,322023.27,0.004699999999999999,3113133900.0,387.64,677506979173.72
000333,2021-01-21,97.24,100.1,101.0,96.99,409301.71,0.006,4074982800.0000005,401.96,704387708924.9
000333,2021-01-22,100.0,100.57,101.53,98.09,307755.82,0.0045000000000000005,3069095100.0,403.73,707695023841.93
000333,2021-01-25,101.0,101.98,102.87,98.7,377359.92,0.0055000000000000005,3802697800.0000005,409.01,717616968593.02
000333,2021-01-26,101.0,97.94,101.0,97.1,407670.26,0.0059,4006658000.0,393.86,689188133987.06
000333,2021-01-27,97.09,97.95,99.84,96.38,283268.51,0.0040999999999999995,2781047199.9999995,393.9,689258502389.55
000333,2021-01-28,96.53,95.16,96.99,94.5,310572.14,0.0045000000000000005,2959282900.0,383.44,669625718094.84
000333,2021-01-29,95.35,96.33,97.79,93.68,372465.08,0.0054,3576339200.0,387.83,677858821186.17
000333,2021-02-01,96.33,98.2,98.51,94.66,286062.71,0.0042,2784442700.0,394.84,691017712451.8
000333,2021-02-02,97.4,98.58,100.2,97.4,315443.55,0.0046,3125264000.0,396.26,693691711746.42
000333,2021-02-03,99.5,97.64,100.4,96.2,323955.36,0.004699999999999999,3178416800.0,392.74,687331955607.6
000333,2021-02-04,96.29,96.4,97.59,95.23,364864.02,0.0053,3514921400.0,388.09,678603036876.0
000333,2021-02-05,96.98,97.25,98.37,95.0,372623.93,0.0054,3600456000.0,391.28,684586569877.5
000333,2021-02-08,97.26,96.66,97.5,94.4,377435.63,0.0055000000000000005,3614401900.0,389.06,680433294029.4
000333,2021-02-09,97.59,101.9,101.9,96.89,537122.47,0.0078000000000000005,5347054500.0,408.71,717320015121.0
000333,2021-02-10,102.92,107.11,108.0,101.5,536799.07,0.0078000000000000005,5641813900.0,428.25,753995552694.9
000333,2021-02-18,107.12,98.3,107.36,97.0,940429.08,0.0137,9433652300.0,395.21,691977992997.0
000333,2021-02-19,95.01,97.99,98.33,95.01,693877.09,0.0101,6722204900.0,394.05,689795763314.1
000333,2021-02-22,97.28,90.44,97.28,90.38,903986.09,0.0132,8324148700.0,365.74,636647911359.6
000333,2021-02-23,89.05,90.94,92.0,88.83,604755.31,0.0088,5494666700.0,367.61,640167636654.6
000333,2021-02-24,96.1,95.02,98.6,93.12,1003546.33,0.0146,9587929000.0,382.91,669077217078.34
000333,2021-02-25,94.9,93.94,95.79,92.1,416370.2,0.0060999999999999995,3934052800.0000005,378.86,661472466557.98
000333,2021-02-26,92.0,93.08,94.49,91.02,601123.03,0.0087,5569084600.0,375.64,655416831884.36
000333,2021-03-01,93.4,93.33,95.3,91.83,370844.02,0.0054,3475175700.0,376.58,657177190801.11
000333,2021-03-02,94.87,93.52,95.84,92.7,473398.22,0.0069,4469317500.0,377.29,658515063577.84
000333,2021-03-03,92.73,93.49,93.72,91.5,330591.87,0.0048,3072269099.9999995,377.18,658303820507.83
000333,2021-03-04,92.22,89.9,92.58,89.44,446348.2,0.006500000000000001,4041856200.0,363.71,633025066463.3
000333,2021-03-05,87.57,89.5,90.27,86.03,409487.09,0.006,3626107500.0,362.21,630208492196.5
000333,2021-03-08,88.5,85.5,89.71,85.44,488293.4,0.0070999999999999995,4260905000.0,347.21,602042749528.5
000333,2021-03-09,84.65,81.99,84.9,81.7,568963.33,0.0083,4741767500.0,334.05,577327310337.33
000333,2021-03-10,84.0,83.66,84.66,82.05,473167.65,0.0069,3942944000.0,340.31,589086507901.22
000333,2021-03-11,84.58,85.95,86.5,83.5,408116.44,0.0059,3495579099.9999995,348.9,605211395578.65
000333,2021-03-12,85.97,85.96,88.03,85.21,323645.32,0.004699999999999999,2806048400.0000005,348.94,605281809935.32
000333,2021-03-15,84.81,82.3,84.84,81.0,490513.85,0.0070999999999999995,4035896100.0,335.21,579510155394.1
000333,2021-03-16,82.41,82.58,83.03,81.55,349261.15,0.0051,2877253700.0,336.26,581481757380.86
000333,2021-03-17,82.01,84.07,84.28,81.36,370952.28,0.0054,3081574500.0,341.85,591973496524.69
000333,2021-03-18,84.98,86.71,87.0,84.8,347035.88,0.005,2986372300.0,351.75,610562886685.57
000333,2021-03-19,85.0,85.31,86.6,84.39,305291.85,0.0044,2610073900.0,346.5,600704876751.77
