code,date,open,close,high,low,volume,turnover,amount,close_hfq,market_cap_yuan
000858,2020-12-01,255.0,257.99,258.88,255.0,136480.57,0.0036,3509920200.0,3720.91,1001416049209.95
000858,2020-12-02,260.0,260.55,261.99,257.1,116377.63,0.0031,3028626100.0,3756.44,1011352965702.75
000858,2020-12-03,260.06,261.63,262.0,258.97,92086.85,0.0024,2403046100.0,3771.43,1015545102348.15
000858,2020-12-04,260.5,267.19,268.0,260.15,170511.4,0.0045000000000000005,4536004900.0,3848.59,1037126842855.95
000858,2020-12-07,267.21,270.24,275.2,267.21,196216.18,0.0052,5339342700.0,3890.93,1048965747271.2
000858,2020-12-08,271.55,272.0,274.05,268.55,147775.62,0.0039000000000000003,4019960900.0000005,3915.35,1055797377360.0
000858,2020-12-09,273.0,269.72,274.0,269.5,116776.49,0.0031,3166929099.9999995,3883.71,1046947311108.6
000858,2020-12-10,269.0,267.67,272.0,267.3,134102.08,0.0034999999999999996,3611981599.9999995,3855.26,1038990014698.35
000858,2020-12-11,268.85,267.52,269.99,263.4,150052.55,0.004,3995342199.9999995,3853.17,1038407773497.6
000858,2020-12-14,268.5,273.15,273.5,266.08,181744.24,0.0048,4937790500.0,3931.31,1060261226565.75
000858,2020-12-15,273.15,270.8,273.3,267.31,146118.14,0.0038,3949335200.0,3898.7,1051139447754.0
000858,2020-12-16,273.0,274.33,275.0,272.0,160254.87,0.0042,4392611700.0,3947.69,1064841524011.65
000858,2020-12-17,274.54,277.81,280.0,274.21,199760.98,0.0053,5547260900.0,3995.99,1078349519869.05
000858,2020-12-18,276.9,276.86,279.68,274.08,150825.25,0.004,4179755000.0,3982.8,1074661992264.3
000858,2020-12-21,275.31,281.91,281.98,275.31,161889.78,0.0043,4537599900.0,4052.89,1094264112689.55
000858,2020-12-22,282.98,282.38,288.0,281.97,187063.71,0.0049,5338602900.0,4059.42,1096088468451.9
000858,2020-12-23,283.0,278.29,288.5,275.0,252215.86,0.0066,7103972900.0,4002.65,1080212691711.45
000858,2020-12-24,276.0,275.32,278.9,272.36,156160.76,0.0040999999999999995,4293939900.0,3961.43,1068684315936.6
000858,2020-12-25,272.6,275.92,277.43,271.5,111113.9,0.0029,3051170000.0,3969.76,1071013280739.6
000858,2020-12-28,276.0,285.95,286.16,275.98,193812.09,0.0051,5490499500.0,4108.96,1109945809029.75
000858,2020-12-29,286.08,281.0,286.66,279.18,146589.3,0.0039000000000000003,4136060900.0000005,4040.26,1090731849405.0
000858,2020-12-30,282.89,286.88,287.6,281.26,168825.39,0.0044,4826857500.0,4121.87,1113555704474.4
000858,2020-12-31,288.01,291.85,294.47,288.0,160038.3,0.0042,4661694400.0,4190.85,1132847296259.25
000858,2021-01-04,292.0,298.05,300.0,291.99,234278.22,0.0062,6977115200.0,4276.9,1156913265890.25
